metric,date,value
Shortage of un/semi-skilled labour,2020-05-01,0.08984725965858043
Shortage of working capital,2020-05-01,4.761904761904762
Product distribution constraints,2020-05-01,0.6042228212039532
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-05-01,16.352201257861633
Up,2020-05-01,50.494159928122194
Same,2020-05-01,27.49326145552561
Down,2020-05-01,22.461814914645103
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-05-01,19.766397124887693
Up,2020-05-01,38.81401617250674
Same,2020-05-01,52.920035938903865
Down,2020-05-01,47.34950584007188
Much stronger,2020-05-01,51.39263252470799
Somewhat stronger,2020-05-01,11.141060197663972
About the same,2020-05-01,23.89937106918239
Somewhat weaker,2020-05-01,12.93800539083558
Much weaker,2020-05-01,21.024258760107816
Index value,2020-05-01,9.433962264150944
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-05-01,16.262353998203054
How do you expect your firm to be performing in 12 months compared to now?,2020-05-01,8.80503144654088
Much weaker,2020-05-01,14.511873350923482
Index value,2020-05-01,46.17414248021108
International trade: Not active internationally (% SMEs),2020-05-01,39.31398416886543
About the same,2020-05-01,18.62509992006395
Somewhat weaker,2020-05-01,17.026378896882495
Much weaker,2020-05-01,64.34852118305355
Canada - outlook on 12 months,2020-05-01,52.5
Canada - outlook on 3 months,2020-05-01,30.663615560640732
Number of responses,2020-05-01,4.52258730923483
Margin of error,2020-05-01,2670.0
Long-term index (12 months),2020-05-01,1.8965768493046498
Construction,2020-05-01,43.5483870967742
Wholesale,2020-05-01,51.351351351351354
Retail,2020-05-01,48.93617021276596
Transportation,2020-05-01,55.357142857142854
"Info., arts, recreation",2020-05-01,49.63235294117647
"Finance, insur. realty",2020-05-01,55.128205128205124
"Prof., business services",2020-05-01,37.5
Health & education serv.,2020-05-01,59.37499999999999
Hospitality,2020-05-01,53.62903225806451
Personal services,2020-05-01,59.42028985507247
Newfoundland & Lab.,2020-05-01,56.81818181818181
Prince Edward Is.,2020-05-01,55.4054054054054
Quebec,2020-05-01,43.47826086956522
Ontario,2020-05-01,30.0
Manitoba,2020-05-01,59.230769230769226
Saskatchewan,2020-05-01,47.82608695652174
Alberta,2020-05-01,35.66433566433566
British Columbia,2020-05-01,57.10479573712256
Short-term index,2020-05-01,50.0
Agriculture,2020-05-01,51.85185185185185
Natural resources*,2020-05-01,55.48780487804878
Construction,2020-05-01,52.7027027027027
Retail,2020-05-01,43.10344827586207
"Info., arts, recreation",2020-05-01,34.91379310344828
"Finance, insur. realty",2020-05-01,27.98507462686567
"Prof., business services",2020-05-01,32.18390804597701
Health & education serv.,2020-05-01,29.6875
Hospitality,2020-05-01,25.641025641025642
Personal and other services,2020-05-01,16.666666666666668
Newfoundland & Lab.,2020-05-01,34.44444444444444
Prince Edward Is.,2020-05-01,29.615384615384617
Nova Scotia,2020-05-01,31.944444444444443
New Brunswick,2020-05-01,24.347826086956523
Quebec,2020-05-01,29.343220338983052
Manitoba,2020-05-01,25.0
Saskatchewan,2020-05-01,33.333333333333336
Alberta,2020-05-01,29.545454545454543
British Columbia,2020-05-01,33.69565217391305
Survey results (% response),2020-05-01,34.24657534246575
How do you expect your firm to be performing in 12 months compared to now?,2020-05-01,30.517241379310345
Much stronger,2020-05-01,28.125
Somewhat stronger,2020-05-01,32.45614035087719
About the same,2020-05-01,33.63095238095238
Somewhat weaker,2020-05-01,25.324675324675326
Accounts receivable,2020-05-01,11.475409836065573
Better than normal,2020-05-01,30.679156908665107
Normal,2020-05-01,20.76502732240437
Worse than normal,2020-05-01,22.014051522248245
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-05-01,15.066354410616706
"Land, buildings, renovations",2020-05-01,15.555555555555555
None of the above,2020-05-01,24.836601307189543
"Currently, what is the general business situation of your company?",2020-05-01,59.6078431372549
"In the next year, how much do you expect average prices to change?",2020-05-01,5.967078189300412
Price Reduction,2020-05-01,45.98765432098765
0% change,2020-05-01,48.04526748971193
0.015,2020-05-01,7.803223070398643
0.02,2020-05-01,18.575063613231553
0.025,2020-05-01,10.60220525869381
0.03,2020-05-01,11.365564037319762
0.035,2020-05-01,66.49703138252757
0.055,2020-05-01,13.677313677313677
+6.0% or greater,2020-05-01,42.83374283374283
Avg price plans,2020-05-01,43.48894348894349
0% change,2020-05-01,11.072961373390559
0.005,2020-05-01,34.84978540772532
0.01,2020-05-01,2.575107296137339
0.015,2020-05-01,3.347639484978541
0.02,2020-05-01,2.40343347639485
0.025,2020-05-01,8.240343347639485
0.03,2020-05-01,2.575107296137339
0.035,2020-05-01,7.124463519313305
0.04,2020-05-01,0.8583690987124464
0.045,2020-05-01,2.6609442060085837
0.05,2020-05-01,0.17167381974248927
0.055,2020-05-01,11.072961373390559
+6.0% or greater,2020-05-01,0.5150214592274678
Avg wage plans,2020-05-01,12.532188841201716
"Fuel, energy",2020-05-01,1.7
Product inputs,2020-05-01,10.86398631308811
"Capital equipment, technology",2020-05-01,49.5295124037639
Occupancy,2020-05-01,2.9084687767322497
Insurance,2020-05-01,5.303678357570573
"Taxes, regulations",2020-05-01,3.507271171941831
Fuel costs ,2020-05-01,11.291702309666382
Electricity costs,2020-05-01,2.737382378100941
Other energy costs,2020-05-01,3.507271171941831
What factors are limiting your ability to increase sales or production?,2020-05-01,0.7698887938408896
Insufficient domestic demand,2020-05-01,1.3686911890504705
Insufficient foreign demand,2020-05-01,0.2566295979469632
Shortage of skilled labour,2020-05-01,3.849443969204448
Shortage of un/semi-skilled labour,2020-05-01,0.0
Shortage of working capital,2020-05-01,4.1060735671514115
Product distribution constraints,2020-05-01,0.5906757912745936
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-05-01,23.66412213740458
Up,2020-05-01,51.99321458863444
Same,2020-05-01,26.632739609838847
Down,2020-05-01,24.597116200169637
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-05-01,21.713316369804918
Up,2020-05-01,38.84648006785411
Same,2020-05-01,51.31467345207803
Down,2020-05-01,46.31043256997455
Much stronger,2020-05-01,53.859202714164546
Somewhat stronger,2020-05-01,11.704834605597965
About the same,2020-05-01,22.307039864291774
Somewhat weaker,2020-05-01,13.316369804919423
Much weaker,2020-05-01,21.96776929601357
Index value,2020-05-01,10.60220525869381
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-05-01,13.486005089058525
How do you expect your firm to be performing in 12 months compared to now?,2020-05-01,11.450381679389313
Much weaker,2020-05-01,12.903225806451612
Index value,2020-05-01,50.20678246484698
International trade: Not active internationally (% SMEs),2020-05-01,36.8899917287014
About the same,2020-05-01,19.75591151792525
Somewhat weaker,2020-05-01,21.815408085430967
Much weaker,2020-05-01,58.428680396643784
Canada - outlook on 12 months,2020-06-01,54.6976241900648
Canada - outlook on 3 months,2020-06-01,33.82187147688839
Number of responses,2020-06-01,5.77769906235703
Margin of error,2020-06-01,926.0
Long-term index (12 months),2020-06-01,3.220479821513797
Construction,2020-06-01,34.78260869565217
Wholesale,2020-06-01,47.22222222222222
Retail,2020-06-01,46.303030303030305
Transportation,2020-06-01,50.78651685393258
"Info., arts, recreation",2020-06-01,50.69444444444444
"Finance, insur. realty",2020-06-01,52.70270270270271
"Prof., business services",2020-06-01,43.30357142857142
Health & education serv.,2020-06-01,45.47619047619048
Hospitality,2020-06-01,49.1875923190546
Personal services,2020-06-01,50.63613231552163
Newfoundland & Lab.,2020-06-01,48.48993288590604
Prince Edward Is.,2020-06-01,52.0
Quebec,2020-06-01,45.924764890282134
Ontario,2020-06-01,54.314720812182735
Manitoba,2020-06-01,53.453947368421055
Saskatchewan,2020-06-01,47.33606557377049
Alberta,2020-06-01,31.898971000935454
British Columbia,2020-06-01,52.006525285481246
Short-term index,2020-06-01,50.85910652920962
Agriculture,2020-06-01,50.355871886121
Natural resources*,2020-06-01,48.56972586412396
Construction,2020-06-01,48.998822143698476
Retail,2020-06-01,25.568181818181817
"Info., arts, recreation",2020-06-01,23.672566371681413
"Finance, insur. realty",2020-06-01,22.75641025641026
"Prof., business services",2020-06-01,20.163170163170165
Health & education serv.,2020-06-01,33.25471698113208
Hospitality,2020-06-01,22.752808988764045
Personal and other services,2020-06-01,15.207373271889402
Newfoundland & Lab.,2020-06-01,23.115577889447238
Prince Edward Is.,2020-06-01,23.6600306278714
Nova Scotia,2020-06-01,19.70899470899471
New Brunswick,2020-06-01,16.72473867595819
Quebec,2020-06-01,27.055702917771885
Manitoba,2020-06-01,31.144781144781142
Saskatchewan,2020-06-01,35.597826086956516
Alberta,2020-06-01,33.980582524271846
British Columbia,2020-06-01,29.45205479452055
Survey results (% response),2020-06-01,37.5
How do you expect your firm to be performing in 12 months compared to now?,2020-06-01,21.00271002710027
Much stronger,2020-06-01,33.734939759036145
Somewhat stronger,2020-06-01,34.065934065934066
About the same,2020-06-01,33.888888888888886
Somewhat weaker,2020-06-01,28.333333333333336
Accounts receivable,2020-06-01,12.295973884657236
Better than normal,2020-06-01,30.903155603917302
Normal,2020-06-01,22.742110990206747
Worse than normal,2020-06-01,21.980413492927095
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-06-01,12.078346028291621
"Land, buildings, renovations",2020-06-01,18.248175182481752
None of the above,2020-06-01,31.934306569343065
"Currently, what is the general business situation of your company?",2020-06-01,49.81751824817518
"In the next year, how much do you expect average prices to change?",2020-06-01,5.446927374301676
Price Reduction,2020-06-01,50.69832402234637
0% change,2020-06-01,43.85474860335196
0.015,2020-06-01,7.55813953488372
0.02,2020-06-01,20.930232558139537
0.025,2020-06-01,11.046511627906977
0.03,2020-06-01,11.86046511627907
0.035,2020-06-01,63.0232558139535
0.055,2020-06-01,19.13929784824462
+6.0% or greater,2020-06-01,41.78935447338618
Avg price plans,2020-06-01,39.07134767836919
0% change,2020-06-01,10.308056872037914
0.005,2020-06-01,33.53080568720379
0.01,2020-06-01,2.843601895734597
0.015,2020-06-01,4.857819905213271
0.02,2020-06-01,2.6066350710900474
0.025,2020-06-01,8.293838862559241
0.03,2020-06-01,2.3696682464454977
0.035,2020-06-01,6.161137440758294
0.04,2020-06-01,1.4218009478672986
0.045,2020-06-01,2.6066350710900474
0.05,2020-06-01,0.0
0.055,2020-06-01,12.559241706161137
+6.0% or greater,2020-06-01,0.0
Avg wage plans,2020-06-01,12.440758293838861
"Fuel, energy",2020-06-01,1.7736966824644549
Product inputs,2020-06-01,9.76470588235294
"Capital equipment, technology",2020-06-01,46.94117647058824
Occupancy,2020-06-01,3.5294117647058822
Insurance,2020-06-01,5.176470588235294
"Taxes, regulations",2020-06-01,3.176470588235294
Fuel costs ,2020-06-01,11.176470588235295
Electricity costs,2020-06-01,2.941176470588235
Other energy costs,2020-06-01,3.882352941176471
What factors are limiting your ability to increase sales or production?,2020-06-01,1.0588235294117647
Insufficient domestic demand,2020-06-01,1.411764705882353
Insufficient foreign demand,2020-06-01,0.2352941176470588
Shortage of skilled labour,2020-06-01,5.411764705882352
Shortage of un/semi-skilled labour,2020-06-01,0.35294117647058826
Shortage of working capital,2020-06-01,4.941176470588235
Product distribution constraints,2020-06-01,0.8113879003558719
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-06-01,25.813953488372093
Up,2020-06-01,50.813953488372086
Same,2020-06-01,25.116279069767444
Down,2020-06-01,23.604651162790695
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-06-01,21.3953488372093
Up,2020-06-01,37.44186046511628
Same,2020-06-01,48.372093023255815
Down,2020-06-01,48.604651162790695
Much stronger,2020-06-01,50.348837209302324
Somewhat stronger,2020-06-01,11.627906976744185
About the same,2020-06-01,28.02325581395349
Somewhat weaker,2020-06-01,16.162790697674417
Much weaker,2020-06-01,18.953488372093023
Index value,2020-06-01,9.767441860465116
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-06-01,13.953488372093023
How do you expect your firm to be performing in 12 months compared to now?,2020-06-01,11.86046511627907
Much weaker,2020-06-01,13.729977116704806
Index value,2020-06-01,52.8604118993135
International trade: Not active internationally (% SMEs),2020-06-01,33.40961098398169
About the same,2020-06-01,20.993227990970656
Somewhat weaker,2020-06-01,25.733634311512414
Much weaker,2020-06-01,53.27313769751692
Canada - outlook on 12 months,2020-07-01,61.127379209370424
Canada - outlook on 3 months,2020-07-01,40.751879699248114
Number of responses,2020-07-01,2.60583494542521
Margin of error,2020-07-01,683.0
Long-term index (12 months),2020-07-01,3.7498657857875672
Construction,2020-07-01,38.58695652173913
Wholesale,2020-07-01,55.569620253164565
Retail,2020-07-01,54.067460317460316
Transportation,2020-07-01,59.77443609022556
"Info., arts, recreation",2020-07-01,61.224489795918366
"Finance, insur. realty",2020-07-01,58.26446280991736
"Prof., business services",2020-07-01,48.101265822784804
Health & education serv.,2020-07-01,53.125
Hospitality,2020-07-01,57.6470588235294
Personal services,2020-07-01,56.888888888888886
Newfoundland & Lab.,2020-07-01,56.50887573964497
Prince Edward Is.,2020-07-01,54.49790794979079
Quebec,2020-07-01,45.484949832775925
Ontario,2020-07-01,53.76344086021505
Manitoba,2020-07-01,59.635416666666664
Saskatchewan,2020-07-01,52.877697841726615
Alberta,2020-07-01,38.51992409867173
British Columbia,2020-07-01,57.597645799892994
Short-term index,2020-07-01,56.470588235294116
Agriculture,2020-07-01,53.63636363636364
Natural resources*,2020-07-01,56.90661478599222
Construction,2020-07-01,55.18783542039356
Retail,2020-07-01,32.758620689655174
"Info., arts, recreation",2020-07-01,37.23684210526316
"Finance, insur. realty",2020-07-01,32.32217573221757
"Prof., business services",2020-07-01,30.511811023622048
Health & education serv.,2020-07-01,40.55944055944056
Hospitality,2020-07-01,26.521739130434785
Personal and other services,2020-07-01,23.548387096774196
Newfoundland & Lab.,2020-07-01,34.87394957983193
Prince Edward Is.,2020-07-01,33.8199513381995
Nova Scotia,2020-07-01,28.99543378995434
New Brunswick,2020-07-01,24.390243902439025
Quebec,2020-07-01,36.203090507726266
Manitoba,2020-07-01,28.909090909090907
Saskatchewan,2020-07-01,34.39306358381503
Alberta,2020-07-01,34.920634920634924
British Columbia,2020-07-01,30.851063829787233
Survey results (% response),2020-07-01,45.714285714285715
How do you expect your firm to be performing in 12 months compared to now?,2020-07-01,30.694444444444446
Much stronger,2020-07-01,34.25925925925926
Somewhat stronger,2020-07-01,34.68468468468468
About the same,2020-07-01,33.76288659793815
Somewhat weaker,2020-07-01,32.707774798927616
Accounts receivable,2020-07-01,11.964549483013293
Better than normal,2020-07-01,36.484490398818316
Normal,2020-07-01,25.70162481536189
Worse than normal,2020-07-01,16.986706056129986
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-07-01,8.862629246676514
"Land, buildings, renovations",2020-07-01,18.969555035128806
None of the above,2020-07-01,31.381733021077284
"Currently, what is the general business situation of your company?",2020-07-01,49.64871194379391
"In the next year, how much do you expect average prices to change?",2020-07-01,6.756756756756757
Price Reduction,2020-07-01,53.28185328185328
0% change,2020-07-01,39.96138996138996
0.015,2020-07-01,9.51638065522621
0.02,2020-07-01,25.429017160686428
0.025,2020-07-01,14.35257410296412
0.03,2020-07-01,11.076443057722308
0.035,2020-07-01,58.03432137285491
0.055,2020-07-01,22.15477996965099
+6.0% or greater,2020-07-01,41.122913505311075
Avg price plans,2020-07-01,36.722306525037936
0% change,2020-07-01,10.232558139534884
0.005,2020-07-01,30.23255813953488
0.01,2020-07-01,2.7906976744186047
0.015,2020-07-01,4.0310077519379846
0.02,2020-07-01,1.3953488372093024
0.025,2020-07-01,8.682170542635658
0.03,2020-07-01,3.255813953488372
0.035,2020-07-01,8.062015503875969
0.04,2020-07-01,0.9302325581395349
0.045,2020-07-01,3.7209302325581395
0.05,2020-07-01,0.46511627906976744
0.055,2020-07-01,15.503875968992247
+6.0% or greater,2020-07-01,0.46511627906976744
Avg wage plans,2020-07-01,10.232558139534884
"Fuel, energy",2020-07-01,1.882170542635659
Product inputs,2020-07-01,7.668711656441718
"Capital equipment, technology",2020-07-01,44.47852760736196
Occupancy,2020-07-01,4.754601226993866
Insurance,2020-07-01,6.748466257668712
"Taxes, regulations",2020-07-01,3.2208588957055215
Fuel costs ,2020-07-01,12.116564417177914
Electricity costs,2020-07-01,3.6809815950920246
Other energy costs,2020-07-01,5.521472392638037
What factors are limiting your ability to increase sales or production?,2020-07-01,0.7668711656441718
Insufficient domestic demand,2020-07-01,1.687116564417178
Insufficient foreign demand,2020-07-01,0.0
Shortage of skilled labour,2020-07-01,5.214723926380368
Shortage of un/semi-skilled labour,2020-07-01,0.4601226993865031
Shortage of working capital,2020-07-01,3.6809815950920246
Product distribution constraints,2020-07-01,0.9335394126738795
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-07-01,25.273010920436818
Up,2020-07-01,53.82215288611545
Same,2020-07-01,23.244929797191887
Down,2020-07-01,26.053042121684868
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-07-01,18.876755070202808
Up,2020-07-01,33.853354134165365
Same,2020-07-01,47.113884555382214
Down,2020-07-01,50.23400936037441
Much stronger,2020-07-01,49.609984399375975
Somewhat stronger,2020-07-01,10.764430577223088
About the same,2020-07-01,26.67706708268331
Somewhat weaker,2020-07-01,16.536661466458657
Much weaker,2020-07-01,17.628705148205928
Index value,2020-07-01,12.012480499219969
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-07-01,14.040561622464898
How do you expect your firm to be performing in 12 months compared to now?,2020-07-01,10.60842433697348
Much weaker,2020-07-01,13.567073170731708
Index value,2020-07-01,56.09756097560976
International trade: Not active internationally (% SMEs),2020-07-01,30.335365853658537
About the same,2020-07-01,26.917293233082706
Somewhat weaker,2020-07-01,27.669172932330827
Much weaker,2020-07-01,45.41353383458647
Canada - outlook on 12 months,2020-08-01,59.21625544267053
Canada - outlook on 3 months,2020-08-01,40.929535232383806
Number of responses,2020-08-01,0.941308167997112
Margin of error,2020-08-01,689.0
Long-term index (12 months),2020-08-01,3.7335026570213508
Construction,2020-08-01,52.67857142857143
Wholesale,2020-08-01,56.50000000000001
Retail,2020-08-01,57.266435986159166
Transportation,2020-08-01,64.13793103448275
"Info., arts, recreation",2020-08-01,56.55172413793104
"Finance, insur. realty",2020-08-01,63.33333333333333
"Prof., business services",2020-08-01,57.89473684210527
Health & education serv.,2020-08-01,58.19672131147541
Hospitality,2020-08-01,61.1344537815126
Personal services,2020-08-01,59.7457627118644
Newfoundland & Lab.,2020-08-01,61.38888888888888
Prince Edward Is.,2020-08-01,53.58649789029536
Quebec,2020-08-01,44.967532467532465
Ontario,2020-08-01,52.406417112299465
Manitoba,2020-08-01,68.39080459770115
Saskatchewan,2020-08-01,56.49350649350649
Alberta,2020-08-01,42.88321167883211
British Columbia,2020-08-01,60.3585657370518
Short-term index,2020-08-01,59.30232558139535
Agriculture,2020-08-01,62.686567164179095
Natural resources*,2020-08-01,61.148648648648646
Construction,2020-08-01,56.48734177215189
Retail,2020-08-01,38.392857142857146
"Info., arts, recreation",2020-08-01,46.82539682539682
"Finance, insur. realty",2020-08-01,39.247311827956985
"Prof., business services",2020-08-01,37.31884057971014
Health & education serv.,2020-08-01,42.391304347826086
Hospitality,2020-08-01,31.896551724137932
Personal and other services,2020-08-01,34.40860215053764
Newfoundland & Lab.,2020-08-01,41.52542372881356
Prince Edward Is.,2020-08-01,38.0952380952381
Nova Scotia,2020-08-01,41.02564102564102
New Brunswick,2020-08-01,27.142857142857142
Quebec,2020-08-01,39.647577092511014
Manitoba,2020-08-01,27.992957746478876
Saskatchewan,2020-08-01,33.14285714285714
Alberta,2020-08-01,40.58823529411765
British Columbia,2020-08-01,31.57894736842105
Survey results (% response),2020-08-01,46.688741721854306
How do you expect your firm to be performing in 12 months compared to now?,2020-08-01,36.994818652849744
Much stronger,2020-08-01,40.116279069767444
Somewhat stronger,2020-08-01,40.90909090909091
About the same,2020-08-01,39.729729729729726
Somewhat weaker,2020-08-01,39.322916666666664
Accounts receivable,2020-08-01,7.27802037845706
Better than normal,2020-08-01,36.68122270742358
Normal,2020-08-01,30.56768558951965
Worse than normal,2020-08-01,19.35953420669578
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-08-01,6.11353711790393
"Land, buildings, renovations",2020-08-01,19.294117647058822
None of the above,2020-08-01,40.470588235294116
"Currently, what is the general business situation of your company?",2020-08-01,40.23529411764706
"In the next year, how much do you expect average prices to change?",2020-08-01,8.239700374531836
Price Reduction,2020-08-01,56.17977528089887
0% change,2020-08-01,35.58052434456929
0.015,2020-08-01,9.465648854961833
0.02,2020-08-01,25.190839694656486
0.025,2020-08-01,11.450381679389313
0.03,2020-08-01,12.51908396946565
0.035,2020-08-01,59.38931297709924
0.055,2020-08-01,26.726726726726728
+6.0% or greater,2020-08-01,46.846846846846844
Avg price plans,2020-08-01,26.426426426426424
0% change,2020-08-01,6.697819314641744
0.005,2020-08-01,29.283489096573206
0.01,2020-08-01,3.4267912772585665
0.015,2020-08-01,5.14018691588785
0.02,2020-08-01,3.115264797507788
0.025,2020-08-01,10.74766355140187
0.03,2020-08-01,3.894080996884735
0.035,2020-08-01,9.034267912772584
0.04,2020-08-01,0.9345794392523363
0.045,2020-08-01,4.049844236760125
0.05,2020-08-01,0.6230529595015576
0.055,2020-08-01,12.461059190031152
+6.0% or greater,2020-08-01,0.3115264797507788
Avg wage plans,2020-08-01,10.2803738317757
"Fuel, energy",2020-08-01,2.0490654205607473
Product inputs,2020-08-01,6.461538461538462
"Capital equipment, technology",2020-08-01,38.0
Occupancy,2020-08-01,4.3076923076923075
Insurance,2020-08-01,7.230769230769231
"Taxes, regulations",2020-08-01,3.230769230769231
Fuel costs ,2020-08-01,16.153846153846153
Electricity costs,2020-08-01,4.3076923076923075
Other energy costs,2020-08-01,7.846153846153846
What factors are limiting your ability to increase sales or production?,2020-08-01,0.7692307692307693
Insufficient domestic demand,2020-08-01,1.6923076923076923
Insufficient foreign demand,2020-08-01,0.46153846153846156
Shortage of skilled labour,2020-08-01,4.923076923076923
Shortage of un/semi-skilled labour,2020-08-01,0.15384615384615385
Shortage of working capital,2020-08-01,4.461538461538462
Product distribution constraints,2020-08-01,1.2067901234567902
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-08-01,25.80152671755725
Up,2020-08-01,55.11450381679389
Same,2020-08-01,22.137404580152673
Down,2020-08-01,27.328244274809162
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-08-01,18.473282442748094
Up,2020-08-01,34.50381679389313
Same,2020-08-01,48.854961832061065
Down,2020-08-01,45.49618320610687
Much stronger,2020-08-01,48.091603053435115
Somewhat stronger,2020-08-01,12.213740458015266
About the same,2020-08-01,32.51908396946565
Somewhat weaker,2020-08-01,21.374045801526716
Much weaker,2020-08-01,17.557251908396946
Index value,2020-08-01,10.534351145038167
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-08-01,13.435114503816795
How do you expect your firm to be performing in 12 months compared to now?,2020-08-01,14.50381679389313
Much weaker,2020-08-01,12.917933130699089
Index value,2020-08-01,62.00607902735562
International trade: Not active internationally (% SMEs),2020-08-01,25.07598784194529
About the same,2020-08-01,23.273273273273272
Somewhat weaker,2020-08-01,35.28528528528528
Much weaker,2020-08-01,41.44144144144144
Canada - outlook on 12 months,2020-09-01,59.11664779161948
Canada - outlook on 3 months,2020-09-01,39.55135773317591
Number of responses,2020-09-01,0.934373234293151
Margin of error,2020-09-01,883.0
Long-term index (12 months),2020-09-01,3.297962581866716
Construction,2020-09-01,56.38297872340425
Wholesale,2020-09-01,61.19402985074627
Retail,2020-09-01,58.39041095890411
Transportation,2020-09-01,59.93589743589743
"Info., arts, recreation",2020-09-01,57.2538860103627
"Finance, insur. realty",2020-09-01,60.15625
"Prof., business services",2020-09-01,62.76595744680851
Health & education serv.,2020-09-01,55.970149253731336
Hospitality,2020-09-01,59.4298245614035
Personal services,2020-09-01,68.90756302521008
Newfoundland & Lab.,2020-09-01,57.10227272727273
Prince Edward Is.,2020-09-01,58.25242718446603
Quebec,2020-09-01,44.5364238410596
Ontario,2020-09-01,52.368421052631575
Manitoba,2020-09-01,66.25
Saskatchewan,2020-09-01,64.47368421052632
Alberta,2020-09-01,45.182724252491695
British Columbia,2020-09-01,64.81288981288982
Short-term index,2020-09-01,53.97727272727273
Agriculture,2020-09-01,54.91803278688525
Natural resources*,2020-09-01,60.897435897435884
Construction,2020-09-01,59.01639344262295
Retail,2020-09-01,42.553191489361694
"Info., arts, recreation",2020-09-01,46.354166666666664
"Finance, insur. realty",2020-09-01,41.60714285714286
"Prof., business services",2020-09-01,39.0
Health & education serv.,2020-09-01,42.7027027027027
Hospitality,2020-09-01,35.483870967741936
Personal and other services,2020-09-01,37.5
Newfoundland & Lab.,2020-09-01,47.61904761904761
Prince Edward Is.,2020-09-01,40.6666666666667
Nova Scotia,2020-09-01,47.43589743589743
New Brunswick,2020-09-01,24.269005847953213
Quebec,2020-09-01,39.44723618090452
Manitoba,2020-09-01,27.15827338129496
Saskatchewan,2020-09-01,33.05084745762712
Alberta,2020-09-01,39.61038961038961
British Columbia,2020-09-01,38.19444444444444
Survey results (% response),2020-09-01,42.093023255813954
How do you expect your firm to be performing in 12 months compared to now?,2020-09-01,40.5144694533762
Much stronger,2020-09-01,37.2093023255814
Somewhat stronger,2020-09-01,45.76271186440678
About the same,2020-09-01,41.38755980861244
Somewhat weaker,2020-09-01,40.54054054054054
Accounts receivable,2020-09-01,7.894736842105263
Better than normal,2020-09-01,34.43935926773455
Normal,2020-09-01,33.63844393592677
Worse than normal,2020-09-01,16.132723112128147
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-09-01,7.894736842105263
"Land, buildings, renovations",2020-09-01,29.312762973352033
None of the above,2020-09-01,31.136044880785413
"Currently, what is the general business situation of your company?",2020-09-01,39.55119214586255
0.015,2020-09-01,9.610705596107055
0.02,2020-09-01,23.96593673965937
0.025,2020-09-01,14.111922141119221
0.03,2020-09-01,12.043795620437956
0.035,2020-09-01,58.15085158150851
0.055,2020-09-01,27.55344418052256
+6.0% or greater,2020-09-01,45.24940617577197
Avg price plans,2020-09-01,27.197149643705465
0% change,2020-09-01,8.28258221680877
0.005,2020-09-01,32.03410475030451
0.01,2020-09-01,3.41047503045067
0.015,2020-09-01,3.41047503045067
0.02,2020-09-01,4.019488428745433
0.025,2020-09-01,10.23142509135201
0.03,2020-09-01,4.019488428745433
0.035,2020-09-01,7.673568818514006
0.04,2020-09-01,1.705237515225335
0.045,2020-09-01,2.92326431181486
0.05,2020-09-01,0.48721071863580995
0.055,2020-09-01,11.084043848964678
+6.0% or greater,2020-09-01,0.48721071863580995
Avg wage plans,2020-09-01,10.23142509135201
"Fuel, energy",2020-09-01,1.830694275274056
Product inputs,2020-09-01,6.129807692307692
"Capital equipment, technology",2020-09-01,42.30769230769231
Occupancy,2020-09-01,4.447115384615385
Insurance,2020-09-01,6.25
"Taxes, regulations",2020-09-01,4.447115384615385
Fuel costs ,2020-09-01,14.0625
Electricity costs,2020-09-01,3.125
Other energy costs,2020-09-01,6.129807692307692
What factors are limiting your ability to increase sales or production?,2020-09-01,1.0817307692307692
Insufficient domestic demand,2020-09-01,2.644230769230769
Insufficient foreign demand,2020-09-01,0.1201923076923077
Shortage of skilled labour,2020-09-01,4.6875
Shortage of un/semi-skilled labour,2020-09-01,0.1201923076923077
Shortage of working capital,2020-09-01,4.447115384615385
Product distribution constraints,2020-09-01,1.1506682867557714
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-09-01,27.61557177615572
Up,2020-09-01,52.18978102189781
Same,2020-09-01,18.856447688564476
Down,2020-09-01,27.85888077858881
